longitude,latitude,housing_median_age,population,median_income,median_house_value,rooms_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-122.49,38.27,8,1657,3.5625,213200,5.44017094017094,0.19402985074626866,False,False,True,False
-122.47,38.34,15,1144,4.3472,261000,5.923832923832924,0.18498548320199087,False,False,False,False
-122.49,38.32,17,1587,3.2727,176000,5.234177215189874,0.21765417170495768,False,False,False,False
-122.48,38.32,31,680,3.1375,192100,5.25,0.21340388007054673,False,False,False,False
-122.48,38.31,29,1124,2.3276,166200,4.731075697211155,0.23578947368421052,False,False,False,False
-122.48,38.31,19,1266,2.7727,186800,5.091295116772824,0.21726438698915762,False,False,False,False
-122.48,38.32,42,1141,3.1129,149300,4.7325842696629215,0.25308641975308643,False,False,False,False
-122.55,38.42,24,894,4.2891,211700,6.082191780821918,0.18513513513513513,False,False,False,False
-122.58,38.38,27,1587,4.7237,306600,6.2809917355371905,0.19157894736842104,False,False,False,False
-122.5,38.4,36,777,4.1307,295700,5.486725663716814,0.1956989247311828,False,False,False,False
-122.5,38.35,25,784,3.075,165100,4.3259668508287294,0.2247765006385696,False,False,False,False
-122.54,38.36,40,1167,3.7969,202800,5.949781659388647,0.19486238532110092,False,False,False,False
-122.61,38.24,25,1335,4.7,190100,6.889400921658986,0.1505016722408027,False,False,False,False
-122.61,38.24,17,897,3.4896,185900,6.084507042253521,0.1568287037037037,False,False,False,False
-122.61,38.23,18,914,2.9871,193800,5.105,0.20568070519098922,False,False,False,False
-122.62,38.24,19,893,6.204,201800,6.56420233463035,0.14997036158861884,False,False,False,False
-122.61,38.25,18,1340,5.2452,204900,6.923990498812351,0.14339622641509434,False,False,False,False
-122.6,38.24,16,741,4.725,204500,6.157205240174672,0.14822695035460992,False,False,False,False
-122.61,38.24,18,1279,5.0849,188500,6.6207674943566595,0.16399590862598024,False,False,False,False
-122.6,38.24,16,1247,4.8603,198400,6.790155440414508,0.1587180465471194,False,False,False,False
-122.63,38.25,20,1707,3.7115,181900,6.091549295774648,0.17398843930635838,False,False,False,False
-122.62,38.24,33,758,4.0341,156500,5.565040650406504,0.20452885317750183,False,False,False,False
-122.62,38.25,33,677,4.0962,170200,6.1308016877637135,0.1720578114246387,False,False,False,False
-122.61,38.26,17,1482,4.6833,215200,5.235831809872029,0.1700418994413408,False,False,False,False
-122.62,38.25,20,826,2.875,189100,4.767676767676767,0.2176906779661017,False,False,False,False
-122.62,38.25,24,1187,4.6534,196500,6.596685082872928,0.14991624790619765,False,False,False,False
-122.57,38.27,7,2902,5.3707,250500,6.443564356435644,0.15795943454210204,False,False,False,False
-122.51,38.17,8,2808,3.6392,246300,5.709426627793975,0.18978723404255318,False,False,True,False
-122.65,38.27,9,2077,5.1391,234500,6.3099337748344375,0.1712846347607053,False,False,False,False
-122.63,38.26,7,3551,4.6069,202300,5.609195402298851,0.17802254098360656,False,False,False,False
-122.66,38.27,16,477,2.1696,75000,4.834920634920635,0.20223243598161522,False,False,False,False
-122.63,38.24,45,823,2.5179,145500,4.938837920489297,0.20928792569659443,False,False,False,False
-122.63,38.23,45,1076,3.0139,194100,4.796610169491525,0.2226148409893993,False,False,False,False
-122.64,38.23,52,519,3.0769,230900,5.119047619047619,0.23162790697674418,False,False,False,False
-122.64,38.23,49,1061,4.075,228800,5.361305361305361,0.20130434782608694,False,False,False,False
-122.63,38.22,34,372,4.0417,232100,5.25748502994012,0.18223234624145787,False,False,False,False
-122.63,38.22,17,1199,5.565,267100,7.577142857142857,0.12895927601809956,False,False,False,False
-122.63,38.21,22,1283,6.2034,291100,6.532293986636971,0.15717695192635528,False,False,False,False
-122.63,38.23,37,875,4.0703,223800,5.16010498687664,0.1770091556459817,False,False,False,False
-122.65,38.23,52,712,3.1711,200800,5.058309037900875,0.2,False,False,False,False
-122.64,38.23,52,1070,3.3011,252300,4.616702355460386,0.21753246753246752,False,False,False,False
-122.65,38.23,52,910,3.45,200600,5.573913043478261,0.20436817472698907,False,False,False,False
-122.66,38.2,39,1351,4.3056,251300,5.9079754601226995,0.1789546555901696,False,False,False,False
-122.64,38.24,52,635,2.5202,244000,4.644699140401146,0.24244293645897594,False,False,False,False
-122.64,38.24,40,1039,3.7917,151600,4.959798994974874,0.2077001013171226,False,False,False,False
-122.65,38.24,24,922,4.95,243600,6.223642172523961,0.1591375770020534,False,False,False,False
-122.65,38.24,49,1431,4.275,227600,6.072356215213358,0.1769019248395967,False,False,False,False
-122.64,38.25,31,1507,3.8,162600,4.791744840525328,0.20164447924823806,False,False,False,False
-122.69,38.27,32,1066,4.0313,285000,6.104166666666667,0.18515358361774745,False,False,False,False
-122.67,38.25,32,660,4.0729,288500,6.470873786407767,0.17629407351837958,False,False,False,False
-122.68,38.25,29,650,3.8269,306000,5.767543859649122,0.18250950570342206,False,False,False,False
-122.67,38.24,29,1372,5.0544,261800,5.875555555555556,0.17549167927382753,False,False,False,False
-122.77,38.29,32,1869,3.2442,268000,6.167630057803469,0.16932208684786004,False,False,False,False
-122.73,38.26,35,1668,4.385,317700,6.356451612903226,0.16366404465871606,False,False,False,False
-122.7,38.23,47,1053,3.5673,310300,5.543766578249337,0.18516746411483254,False,False,False,False
-122.72,38.35,16,1675,2.4117,162500,4.933656957928803,0.19973761889143982,False,False,False,False
-122.72,38.31,26,801,4.3906,248000,5.649484536082475,0.17883211678832117,False,False,False,False
-122.67,38.31,28,930,3.7875,292700,5.599415204678363,0.218798955613577,False,False,False,False
-122.69,38.3,30,1693,3.3827,292100,5.655122655122655,0.18958918091349833,False,False,False,False
-122.73,38.34,44,434,2.5819,209600,4.58641975308642,0.20861372812920592,False,False,False,False
-122.69,38.32,16,1938,4.6324,183600,5.685410334346504,0.18658112804063084,False,False,False,False
-122.71,38.33,13,2064,3.6953,157600,4.388402625820569,0.23335826477187735,False,False,False,False
-122.7,38.31,14,1208,4.1964,258100,6.297405189620759,0.1838351822503962,False,False,False,False
-122.7,38.33,16,696,3.6369,158700,5.271186440677966,0.1945337620578778,False,False,False,False
-122.69,38.32,15,1400,5.6613,172400,5.953051643192488,0.1632492113564669,False,False,False,False
-122.69,38.34,23,1526,3.733,163500,5.784552845528455,0.18130709768095574,False,False,False,False
-122.7,38.33,26,1060,3.0078,160400,5.184065934065934,0.20190779014308427,False,False,False,False
-122.71,38.34,22,699,2.6033,121600,4.055194805194805,0.2682145716573259,False,False,False,False
-122.7,38.33,26,846,3.375,156300,5.3694915254237285,0.18623737373737373,False,False,False,False
-122.69,38.35,12,685,7.226,255300,8.24468085106383,0.12064516129032259,False,False,False,False
-122.69,38.34,15,1602,4.0071,135500,4.532258064516129,0.2254933678421223,False,False,False,False
-122.71,38.35,11,1203,2.3464,104200,3.4922118380062304,0.3117752007136485,False,False,False,False
-122.7,38.35,14,493,1.6033,67500,4.641791044776119,0.23729903536977492,False,False,False,False
-122.7,38.34,19,1782,2.8261,154500,4.34156976744186,0.22631402745229326,False,False,False,False
-122.71,38.34,23,1493,3.1781,162000,4.926391382405745,0.21428571428571427,False,False,False,False
-122.69,38.37,8,2969,4.8233,214000,6.061361457334612,0.15833596962986396,False,False,False,False
-122.71,38.37,16,1014,5.6018,253000,6.767241379310345,0.1464968152866242,False,False,False,False
-122.69,38.35,16,921,4.4444,191800,6.2555555555555555,0.15038484310242747,False,False,False,False
-122.69,38.36,6,2502,2.4827,177500,4.622371740958789,0.25,False,False,False,False
-122.7,38.35,16,607,5.0366,257800,6.741116751269035,0.1408132530120482,False,False,False,False
-122.7,38.36,11,2538,4.221,227100,6.640410958904109,0.15093690905965274,False,False,False,False
-122.63,38.34,15,979,5.1966,325400,6.426865671641791,0.1602415234556433,False,False,False,False
-122.68,38.36,8,3833,4.3278,184100,5.843045843045843,0.1776595744680851,False,False,False,False
-122.69,38.34,12,2146,4.0844,165400,5.0732984293193715,0.20175438596491227,False,False,False,False
-122.67,38.33,4,4323,3.9518,220300,5.472542372881356,0.1989593657086224,False,False,False,False
-122.69,38.34,16,880,3.2857,160200,5.146788990825688,0.20261437908496732,False,False,False,False
-122.68,38.4,32,1767,3.1047,141400,4.5,0.2218683651804671,False,False,False,False
-122.7,38.43,28,1362,1.6685,114100,3.7382075471698113,0.2599369085173502,False,False,False,False
-122.71,38.42,23,1031,1.6267,129200,4.263586956521739,0.2638623326959847,False,False,False,False
-122.71,38.4,17,833,1.439,140600,3.797752808988764,0.27455621301775146,False,False,False,False
-122.7,38.39,16,2557,2.0915,168100,4.523897058823529,0.24603819585534337,False,False,False,False
-122.62,38.4,10,3741,6.5261,324700,7.867954911433173,0.13385182153090464,False,False,False,False
-122.66,38.44,17,2614,4.3657,215900,6.555806087936866,0.15442820292347378,False,False,False,False
-122.67,38.44,29,1165,4.3587,196400,5.594298245614035,0.17561740493923952,False,False,False,False
-122.68,38.43,18,1150,3.5885,191900,5.236538461538461,0.19427102460521484,False,False,False,False
-122.65,38.4,21,400,6.8586,343100,6.876623376623376,0.141643059490085,False,False,False,False
-122.65,38.37,15,786,5.7204,344100,6.553191489361702,0.15151515151515152,False,False,False,False
-122.67,38.43,17,750,4.5588,196400,6.053691275167785,0.16851441241685144,False,False,False,False
-122.67,38.43,17,895,3.2813,202700,4.98014888337469,0.19930244145490783,False,False,False,False
-122.66,38.42,14,2228,4.023,208400,5.594736842105263,0.19510818438381938,False,False,False,False
-122.68,38.43,29,161,6.0774,334400,7.870967741935484,0.1290983606557377,False,False,False,False
-122.58,38.46,15,1182,3.3981,246900,5.860279441117765,0.1760899182561308,False,False,False,False
-122.61,38.42,13,2543,4.6957,259800,6.189751801441153,0.17591514681153797,False,False,False,False
-122.58,38.43,10,1132,3.9375,269200,5.629107981220657,0.18376424798443147,False,False,False,False
-122.59,38.44,14,505,3.183,201200,4.7844827586206895,0.23423423423423423,False,False,False,False
-122.59,38.43,20,785,3.4561,216700,5.451171875,0.19562880687925474,False,False,False,False
-122.56,38.41,20,478,5.93,384600,6.2896174863387975,0.1833188531711555,False,False,False,False
-122.66,38.46,14,1300,2.6023,221100,3.7824,0.26692047377326567,False,False,False,False
-122.66,38.45,26,906,4.4375,293500,6.442724458204334,0.16290245074483423,False,False,False,False
-122.67,38.45,24,1027,2.9222,242600,5.141176470588236,0.20022883295194507,False,False,False,False
-122.67,38.44,32,1786,3.2415,172200,5.230235783633842,0.19649960222752585,False,False,False,False
-122.68,38.44,29,1346,2.9107,169700,4.97508896797153,0.21030042918454936,False,False,False,False
-122.7,38.45,47,310,3.9766,190600,6.277777777777778,0.17035398230088494,False,False,False,False
-122.68,38.45,36,744,4.0139,163100,5.546052631578948,0.1797153024911032,False,False,False,False
-122.69,38.44,40,636,2.7222,161200,4.911864406779661,0.19392684610075914,False,False,False,False
-122.69,38.44,35,620,3.5521,168300,6.277777777777778,0.17772861356932154,False,False,False,False
-122.68,38.44,36,648,3.4545,161200,4.891791044776119,0.19755911517925248,False,False,False,False
-122.7,38.44,45,401,3.2845,178300,4.551546391752577,0.2287655719139298,False,False,False,False
-122.69,38.45,36,711,3.9191,183000,6.110062893081761,0.1734431291816778,False,False,False,False
-122.69,38.44,31,691,3.8583,193200,6.457142857142857,0.17422566371681417,False,False,False,False
-122.7,38.44,42,547,2.1912,165000,4.122093023255814,0.2566995768688293,False,False,False,False
-122.7,38.44,35,822,3.2935,157800,4.2894736842105265,0.2630368098159509,False,False,False,False
-122.71,38.43,52,738,2.2262,129900,4.55379746835443,0.22585128561501042,False,False,False,False
-122.71,38.43,38,1071,1.5026,124000,3.1928166351606806,0.3114268798105388,False,False,False,False
-122.72,38.44,52,627,1.5357,137500,3.879120879120879,0.26534466477809254,False,False,False,False
-122.71,38.44,52,475,1.3684,258300,4.082644628099174,0.28643724696356276,False,False,False,False
-122.71,38.44,27,462,1.7,350000,4.2,0.2598343685300207,False,False,False,False
-122.72,38.47,29,990,1.9932,164800,4.32994923857868,0.24325908558030482,False,False,False,False
-122.72,38.46,35,795,2.9073,157000,4.691558441558442,0.213840830449827,False,False,False,False
-122.72,38.45,41,780,3.1467,175500,4.882352941176471,0.2139988525530694,False,False,False,False
-122.71,38.46,42,844,2.314,169400,4.265582655826559,0.2388818297331639,False,False,False,False
-122.71,38.46,41,965,2.905,159300,4.310043668122271,0.24417426545086118,False,False,False,False
-122.71,38.46,36,1087,3.0444,167200,4.559748427672956,0.23724137931034484,False,False,False,False
-122.71,38.45,39,1223,2.9663,185400,4.813708260105448,0.20920043811610076,False,False,False,False
-122.71,38.45,48,1275,3.455,222100,5.8830188679245285,0.1799230275817832,False,False,False,False
-122.7,38.45,26,855,1.125,233300,3.7943396226415094,0.2769766285430134,False,False,False,False
-122.71,38.45,52,957,2.1827,188800,4.344230769230769,0.23771580345285526,False,False,False,False
-122.68,38.48,15,716,5.3409,244600,6.081081081081081,0.16634920634920636,False,False,False,False
-122.67,38.47,16,1567,2.4722,194300,4.722298221614227,0.2291425260718424,False,False,False,False
-122.68,38.46,17,1244,4.7143,202900,6.466666666666667,0.1646360512339894,False,False,False,False
-122.67,38.47,19,1130,3.0568,190300,4.267898383371825,0.23160173160173161,False,False,False,False
-122.68,38.46,15,718,2.3929,141300,4.493796526054591,0.22418553285477635,False,False,False,False
-122.71,38.46,23,1299,3.9261,213300,5.44839255499154,0.18726708074534162,False,False,False,False
-122.7,38.46,29,1012,5.0415,240200,6.555555555555555,0.15876859218263575,False,False,False,False
-122.69,38.46,32,1117,5.0,275900,5.80078125,0.1696969696969697,False,False,False,False
-122.7,38.45,39,640,4.1734,240500,6.396825396825397,0.1662531017369727,False,False,False,False
-122.72,38.48,23,902,6.0298,289100,6.874251497005988,0.15505226480836237,False,False,False,False
-122.68,38.46,19,1926,7.3003,381300,7.9616,0.14288585209003216,False,False,False,False
-122.71,38.5,15,2324,6.6104,330900,7.340702210663199,0.1470327723649247,False,False,False,False
-122.66,38.48,16,1462,4.2051,190300,5.236893203883495,0.18168335187245088,False,False,False,False
-122.66,38.48,16,1124,2.825,186200,4.648464163822526,0.21769456681350954,False,False,False,False
-122.66,38.47,23,1035,3.7617,172600,5.818652849740933,0.19456812110418523,False,False,False,False
-122.65,38.46,14,926,4.0647,187800,5.279596977329975,0.20038167938931298,False,False,False,False
-122.66,38.48,21,919,3.267,176200,5.230379746835443,0.19022265246853823,False,False,False,False
-122.66,38.47,20,1369,4.75,190500,6.1,0.16999287241625088,False,False,False,False
-122.69,38.51,18,1442,6.6854,313000,6.648221343873518,0.14892984542211654,False,False,False,False
-122.64,38.48,19,1174,5.8369,255700,7.145374449339207,0.13840937114673244,False,False,False,False
-122.65,38.47,24,847,3.858,214400,7.662162162162162,0.1455026455026455,False,False,False,False
-122.6,38.48,17,606,6.6004,341500,6.087649402390438,0.17277486910994763,False,False,False,False
-122.62,38.54,24,1006,4.5167,265200,5.977667493796526,0.19261104192611042,False,False,False,False
-122.63,38.5,19,874,5.7819,265600,6.178885630498534,0.15757000474608449,False,False,False,False
-122.65,38.48,17,473,5.5061,231800,6.6871165644171775,0.15045871559633028,False,False,False,False
-122.75,38.54,6,2699,5.4886,254200,6.739217652958876,0.1512129781217443,False,False,False,False
-122.78,38.52,23,1052,2.4922,192000,4.764705882352941,0.21863799283154123,False,False,False,False
-122.79,38.5,18,2755,3.75,248300,5.7538644470868014,0.18970861748295104,False,False,False,False
-122.76,38.52,6,826,3.055,224100,5.528,0.18716835504100338,False,False,False,False
-122.75,38.5,16,1713,5.449,252100,6.822764227642277,0.15204957102001906,False,False,False,False
-122.73,38.46,14,2323,2.0651,135400,3.4905008635578585,0.3211281543790203,False,False,False,False
-122.73,38.47,16,994,3.7266,156500,4.702564102564103,0.21319520174482007,False,False,False,False
-122.74,38.47,16,525,3.0714,161700,5.484615384615385,0.20126227208976158,False,False,False,False
-122.74,38.46,9,1311,2.6607,91500,3.876923076923077,0.2619047619047619,False,False,False,False
-122.74,38.48,12,1882,4.551,178300,6.451313755795981,0.1605174892189746,False,False,False,False
-122.75,38.48,4,2958,4.5417,197400,5.735632183908046,0.17141976260212732,False,False,False,False
-122.81,38.46,28,1634,4.745,248600,6.313932980599647,0.17067039106145251,False,False,False,False
-122.75,38.46,13,2566,3.0147,142800,5.938186813186813,0.2359472588480222,False,False,False,False
-122.75,38.46,16,1693,2.6384,146900,4.527303754266212,0.2284206558612891,False,False,False,False
-122.76,38.46,14,2149,4.5152,199200,6.478142076502732,0.15942640236187264,False,False,False,False
-122.76,38.46,14,2252,4.2061,213100,6.2421875,0.15999165623696288,False,False,False,False
-122.73,38.46,14,1026,1.722,150000,3.432791728212703,0.3244406196213425,False,False,False,False
-122.74,38.45,17,1704,3.9329,170900,5.193220338983051,0.1919060052219321,False,False,False,False
-122.74,38.45,25,1296,4.0798,179200,5.245136186770428,0.18397626112759644,False,False,False,False
-122.74,38.44,23,1644,2.6576,147900,5.163003663003663,0.21709826179496275,False,False,False,False
-122.73,38.44,20,1711,3.875,140300,5.838,0.17403220280918122,False,False,False,False
-122.72,38.44,48,458,3.1797,140400,4.1104651162790695,0.2347949080622348,False,False,False,False
-122.73,38.44,35,659,2.3824,145000,4.087591240875913,0.26517857142857143,False,False,False,False
-122.73,38.44,28,652,2.4,146200,4.508403361344538,0.22460391425908668,False,False,False,False
-122.72,38.44,52,301,0.9437,129200,2.611111111111111,0.32978723404255317,False,False,False,False
-122.74,38.44,17,1240,3.5845,164300,4.63894523326572,0.21731526016615654,False,False,False,False
-122.74,38.43,11,2430,3.0341,142300,4.854469854469855,0.21563169164882226,False,False,False,False
-122.73,38.43,15,1629,3.7132,167600,5.1907790143084265,0.2113323124042879,False,False,False,False
-122.76,38.45,8,2864,3.6292,183600,5.593659942363113,0.18959299330242144,False,False,False,False
-122.82,38.44,23,555,4.6792,304700,6.382716049382716,0.1521598968407479,False,False,False,False
-122.76,38.44,11,1633,4.7283,170200,5.421348314606742,0.18100172711571674,False,False,False,False
-122.76,38.44,14,1809,3.8244,180000,5.865951742627346,0.18212979890310785,False,False,False,False
-122.78,38.44,14,1569,3.9766,345300,6.58664546899841,0.1583393676080135,False,False,False,False
-122.79,38.42,9,2581,5.038,185600,5.428415300546448,0.17817596134487618,False,False,False,False
-122.74,38.42,42,1073,2.375,141000,4.927884615384615,0.21170731707317073,False,False,False,False
-122.73,38.43,29,1880,2.1864,143200,4.031626506024097,0.2581247665296974,False,False,False,False
-122.72,38.43,31,1408,2.5735,131100,4.622425629290618,0.23564356435643563,False,False,False,False
-122.72,38.42,26,937,1.9458,146000,4.709677419354839,0.2166095890410959,False,False,False,False
-122.72,38.42,26,2605,3.0969,143800,5.119318181818182,0.20366259711431742,False,False,False,False
-122.73,38.42,26,884,4.3523,150000,4.901694915254238,0.20470262793914246,False,False,False,False
-122.72,38.42,30,1156,2.8036,152300,5.234413965087282,0.19342544068604098,False,False,False,False
-122.73,38.4,30,2250,2.975,157300,5.2926829268292686,0.20222282461371646,False,False,False,False
-122.73,38.37,40,841,3.1094,183300,4.822916666666667,0.2224622030237581,False,False,False,False
-122.75,38.43,36,1086,2.6667,149100,5.092356687898089,0.21575984990619138,False,False,False,False
-122.78,38.41,43,1011,2.5917,144000,4.548821548821548,0.20503330866025166,False,False,False,False
-122.77,38.39,35,1293,2.75,197500,5.639308855291577,0.18192263500574493,False,False,False,False
-122.75,38.41,17,1857,3.9688,165000,5.163934426229508,0.18666666666666668,False,False,False,False
-122.82,38.41,32,489,2.785,169300,4.1726190476190474,0.25962910128388017,False,False,False,False
-122.84,38.42,29,1381,2.9625,237300,5.190207156308851,0.19992743105950653,False,False,False,False
-122.86,38.42,38,584,3.6667,244400,5.182222222222222,0.19125214408233276,False,False,False,False
-122.84,38.41,19,1065,4.125,204600,5.423267326732673,0.17845732542218165,False,False,False,False
-122.83,38.4,37,1019,3.1217,178500,5.179906542056075,0.2034280559314389,False,False,False,False
-122.84,38.4,15,1446,3.6696,194400,5.141903171953255,0.20032467532467532,False,False,False,False
-122.78,38.37,21,414,3.7991,175000,4.907407407407407,0.2050314465408805,False,False,False,False
-122.82,38.4,40,1054,3.8846,215900,5.647887323943662,0.17581047381546136,False,False,False,False
-122.8,38.37,26,909,4.1731,257200,5.1545741324921135,0.19277845777233782,False,False,False,False
-122.8,38.39,26,1124,2.9453,166700,5.411904761904762,0.20853497580290364,False,False,False,False
-122.84,38.39,16,793,4.4357,216900,6.0285714285714285,0.17298578199052134,False,False,False,False
-122.83,38.39,19,868,2.462,260300,4.548969072164948,0.22322946175637393,False,False,False,False
-122.82,38.39,22,593,3.625,233700,5.8545454545454545,0.18866459627329193,False,False,False,False
-122.82,38.39,32,752,4.7422,240900,5.865306122448979,0.17884481558803061,False,False,False,False
-122.82,38.38,27,1227,4.5132,259900,5.492505353319058,0.18674463937621832,False,False,False,False
-122.76,38.35,30,958,5.0323,222400,6.295264623955432,0.1654867256637168,False,False,False,False
-122.87,38.39,34,541,4.5147,271400,6.322222222222222,0.18014059753954306,False,False,False,False
-122.77,38.33,32,843,4.5875,290700,6.712418300653595,0.15774099318403115,False,False,False,False
-122.82,38.33,25,1602,3.9917,244100,5.576363636363636,0.18552331268340397,False,False,False,False
-122.88,38.34,20,1641,5.0574,276200,5.818803418803419,0.1844888366627497,False,False,False,False
-122.81,38.36,18,1131,5.2769,293900,6.135549872122762,0.16215089620675283,False,False,False,False
-122.85,38.37,16,810,4.4437,305000,5.9326599326599325,0.1662883087400681,False,False,False,False
-122.89,38.38,16,931,5.7664,267500,6.002976190476191,0.18294496777392166,False,False,False,False
-122.86,38.44,31,716,3.4471,209500,5.326388888888889,0.19035202086049544,False,False,False,False
-122.89,38.42,28,1015,5.1512,268300,6.267716535433071,0.18299832495812396,False,False,False,False
-122.87,38.43,36,1065,4.0446,172200,5.726224783861672,0.19476597886260694,False,False,False,False
-122.91,38.43,19,852,4.6705,269800,6.3896103896103895,0.17784552845528456,False,False,False,False
-122.89,38.4,22,1445,4.511,296800,5.631067961165049,0.18551724137931033,False,False,False,False
-123.04,38.49,30,1387,2.6161,132500,6.833333333333333,0.233844606487302,False,False,False,True
-123.02,38.46,52,524,2.0556,120000,8.316602316602317,0.23166202414113277,False,False,False,True
-122.98,38.44,29,1328,3.1,162100,7.5423728813559325,0.2110112359550562,False,False,False,False
-123.01,38.48,37,354,1.3712,118300,6.698863636363637,0.23918575063613232,False,False,False,True
-123.02,38.54,35,768,3.2315,136900,6.698757763975156,0.2257765414928141,False,False,False,False
-123.0,38.51,33,759,2.6726,153100,5.032154340836013,0.24920127795527156,False,False,False,True
-122.97,38.5,44,1112,1.9265,132700,6.8808510638297875,0.23067408781694496,False,False,False,False
-122.97,38.53,48,1257,2.1165,98700,6.898423817863398,0.21832952526021834,False,False,False,False
-122.94,38.53,49,505,3.7143,148800,6.201086956521739,0.20946538124452235,False,False,False,False
-122.94,38.5,46,807,2.6316,117000,6.229508196721311,0.21578947368421053,False,False,False,False
-122.91,38.49,37,1137,3.6343,146500,5.208860759493671,0.21020656136087484,False,False,False,False
-122.87,38.48,27,1832,3.5085,187800,5.446153846153846,0.1992809450436569,False,False,False,False
-122.88,38.46,25,737,2.5687,249200,5.1245901639344265,0.20089571337172105,False,False,False,False
-122.85,38.46,22,1309,4.7105,266200,6.5,0.16526442307692307,False,False,False,False
-122.94,38.49,37,777,2.7072,117100,9.212209302325581,0.22688545282423478,False,False,False,False
-122.72,38.58,4,2936,5.0555,240800,6.751677852348993,0.15620562340244248,False,False,False,False
-122.82,38.55,8,2967,3.8616,195100,6.19,0.17576736672051696,False,False,False,False
-122.85,38.52,13,2568,3.6583,183200,6.309711286089239,0.17637271214642264,False,False,False,False
-122.78,38.53,9,1889,4.2716,250800,5.7895569620253164,0.17819076250341623,False,False,False,False
-122.81,38.54,12,919,1.1553,139300,4.238888888888889,0.2669287898645697,False,False,False,False
-122.82,38.53,27,907,3.276,172900,5.750788643533123,0.1974766867800329,False,False,False,False
-122.79,38.54,5,1887,3.7768,213800,5.802037845705968,0.18489713998996488,False,False,False,False
-122.87,38.61,23,1456,3.7361,173700,5.352,0.19469357249626307,False,False,False,False
-122.87,38.62,52,767,2.1903,160000,4.27683615819209,0.22985468956406868,False,False,False,False
-122.86,38.61,52,982,3.4013,183300,4.613157894736842,0.21677124928693667,False,False,False,False
-122.86,38.62,35,1231,2.7432,174000,5.2044088176352705,0.20100115517905276,False,False,False,False
-122.87,38.62,18,1667,3.1875,176100,5.0482374768089056,0.20470415288496877,False,False,False,False
-122.82,38.64,29,1117,3.8681,188600,5.818181818181818,0.17693014705882354,False,False,False,False
-122.83,38.58,17,2036,3.2452,168800,5.841573033707865,0.19676860934795154,False,False,False,False
-122.82,38.61,41,987,4.0294,201700,7.472527472527473,0.18419117647058825,False,False,False,False
-122.85,38.62,16,1908,4.5913,244600,6.338593974175036,0.1593481213218651,False,False,False,False
-123.01,38.67,33,394,4.6875,246200,6.924242424242424,0.16083150984682712,False,False,False,False
-122.94,38.57,33,728,5.1005,266700,6.12,0.1738562091503268,False,False,False,False
-122.94,38.64,26,2072,4.0781,287800,6.367924528301887,0.17580246913580247,False,False,False,False
-122.95,38.73,37,863,2.9792,151300,5.393728222996516,0.21188630490956073,False,False,False,False
-122.87,38.68,32,2053,3.7352,228000,6.475357710651828,0.1762828382027989,False,False,False,False
-122.85,38.77,18,1027,4.6953,241700,7.051851851851852,0.1796218487394958,False,False,False,False
-122.7,38.66,43,582,3.9063,210000,6.178571428571429,0.20520231213872833,False,False,False,False
-123.03,38.79,16,1998,3.375,171900,6.013372956909361,0.19001729676303436,False,False,False,False
-123.02,38.81,35,488,3.025,140600,4.446511627906977,0.22280334728033474,False,False,False,False
-123.02,38.81,45,916,3.2425,138800,4.678474114441417,0.22655794991263833,False,False,False,False
-123.01,38.8,21,131,3.5156,133300,4.864864864864865,0.26666666666666666,False,False,False,False
-123.01,38.79,32,1417,3.2546,134100,5.041121495327102,0.19614386355209493,False,False,False,False
-123.1,38.79,20,1643,2.8344,164400,4.8730407523510975,0.22901254422643938,False,False,False,False
-123.49,38.7,9,594,3.3125,295400,16.541284403669724,0.1883897208356443,False,False,False,True
-123.24,38.7,38,569,2.7171,131300,8.295454545454545,0.213013698630137,False,False,False,True
-123.25,38.54,27,1278,3.3536,157500,7.061776061776062,0.20885729907053036,False,False,False,True
-123.08,38.38,28,923,3.9167,232600,8.839142091152816,0.20503488019411586,False,False,False,True
-122.96,38.42,50,940,2.9375,122900,7.008310249307479,0.20711462450592885,False,False,False,False
-123.07,38.46,31,280,2.3611,112500,6.151079136690647,0.25380116959064325,False,False,False,True
-122.93,38.38,18,1128,3.9336,262500,6.188405797101449,0.195160031225605,False,False,False,False
-123.02,38.36,16,778,3.8589,268800,5.267605633802817,0.19919786096256684,False,False,False,True
-123.0,38.33,8,851,5.6445,364800,7.7105263157894735,0.19764194849519082,False,False,False,True
-120.84,37.92,27,195,3.3333,208300,6.541666666666667,0.17834394904458598,True,False,False,False
-120.79,37.82,17,1809,3.2667,269500,6.225331369661267,0.17246273953158267,True,False,False,False
-120.9,37.81,27,2142,3.7031,173300,5.6474530831099194,0.17802041300735819,True,False,False,False
-120.9,37.76,20,304,2.2024,156300,5.277777777777778,0.19649122807017544,True,False,False,False
-120.86,37.73,27,263,3.1136,183300,6.271604938271605,0.1830708661417323,True,False,False,False
-120.79,37.76,14,1505,5.5228,275300,7.104627766599598,0.14386859246672332,True,False,False,False
-120.76,37.73,16,732,3.5833,187500,6.887179487179488,0.17944899478778853,True,False,False,False
-120.69,37.77,46,239,3.3182,282100,5.3875,0.19953596287703015,True,False,False,False
-120.87,37.77,9,2460,3.5959,142700,5.2416034669555795,0.19016122364613477,True,False,False,False
-120.85,37.77,52,197,1.8625,85400,6.411764705882353,0.18577981651376146,True,False,False,False
